ANO_1,ID_REGIAO,REGIAO,ID_MUNICIPIO,MUNICIPIO,ANO,MES,GR_NATUREZA,QT_VITIMAS
2024,2,RMS,293320,Vera Cruz,2024,6,HOMICIDIO DOLOSO,1
2024,3,Interior,293330,Vitoria da Conquista,2024,6,LESAO CORPORAL SEGUIDA DE MORTE,1
2024,3,Interior,293330,Vitoria da Conquista,2024,6,HOMICIDIO DOLOSO,4
2023,3,Interior,293330,Vitoria da Conquista,2023,6,HOMICIDIO DOLOSO,2
2023,3,Interior,293330,Vitoria da Conquista,2023,6,FEMINICIDIO,1
2023,3,Interior,293345,Wanderley,2023,6,HOMICIDIO DOLOSO,1
2024,3,Interior,293360,Xique-Xique,2024,6,HOMICIDIO DOLOSO,1
2024,3,Interior,290070,Alagoinhas,2024,7,HOMICIDIO DOLOSO,2
2023,3,Interior,290070,Alagoinhas,2023,7,HOMICIDIO DOLOSO,3
2023,3,Interior,290080,Alcobaça,2023,7,HOMICIDIO DOLOSO,2
2024,3,Interior,290080,Alcobaça,2024,7,LESAO CORPORAL SEGUIDA DE MORTE,1
2023,3,Interior,290100,Amargosa,2023,7,HOMICIDIO DOLOSO,1
2024,3,Interior,290190,Apora,2024,7,HOMICIDIO DOLOSO,1
2024,3,Interior,290205,Araças,2024,7,HOMICIDIO DOLOSO,1
2023,3,Interior,290210,Araci,2023,7,HOMICIDIO DOLOSO,1
2023,3,Interior,290220,Aramari,2023,7,HOMICIDIO DOLOSO,1
2024,3,Interior,290225,Arataca,2024,7,HOMICIDIO DOLOSO,1
2024,3,Interior,290270,Barra,2024,7,HOMICIDIO DOLOSO,1
2023,3,Interior,290270,Barra,2023,7,HOMICIDIO DOLOSO,2
2024,3,Interior,290280,Barra da Estiva,2024,7,HOMICIDIO DOLOSO,1
2023,3,Interior,290290,Barra do Choça,2023,7,HOMICIDIO DOLOSO,1
2024,3,Interior,290290,Barra do Choça,2024,7,HOMICIDIO DOLOSO,4
2024,3,Interior,290300,Barra do Mendes,2024,7,HOMICIDIO DOLOSO,1
2023,3,Interior,290310,Barra do Rocha,2023,7,HOMICIDIO DOLOSO,3
2024,3,Interior,290320,Barreiras,2024,7,HOMICIDIO DOLOSO,6
2023,3,Interior,290320,Barreiras,2023,7,HOMICIDIO DOLOSO,3
2023,3,Interior,290323,Barro Alto,2023,7,HOMICIDIO DOLOSO,1
2023,3,Interior,290330,Barro Preto,2023,7,HOMICIDIO DOLOSO,1
2024,3,Interior,290340,Belmonte,2024,7,HOMICIDIO DOLOSO,1
2023,3,Interior,290340,Belmonte,2023,7,HOMICIDIO DOLOSO,2
2024,3,Interior,290350,Belo Campo,2024,7,HOMICIDIO DOLOSO,1
2023,3,Interior,290380,Boa Vista do Tupim,2023,7,HOMICIDIO DOLOSO,1
2023,3,Interior,290390,Bom Jesus da Lapa,2023,7,HOMICIDIO DOLOSO,2
2024,3,Interior,290390,Bom Jesus da Lapa,2024,7,HOMICIDIO DOLOSO,1
2023,3,Interior,290410,Boquira,2023,7,HOMICIDIO DOLOSO,1
2024,3,Interior,290410,Boquira,2024,7,HOMICIDIO DOLOSO,1
2023,3,Interior,290430,Brejoes,2023,7,HOMICIDIO DOLOSO,1
2023,3,Interior,290450,Brotas de Macaubas,2023,7,HOMICIDIO DOLOSO,1
2024,3,Interior,290460,Brumado,2024,7,HOMICIDIO DOLOSO,1
2023,3,Interior,290470,Buerarema,2023,7,HOMICIDIO DOLOSO,1
2024,3,Interior,290470,Buerarema,2024,7,HOMICIDIO DOLOSO,1
2024,3,Interior,290475,Buritirama,2024,7,HOMICIDIO DOLOSO,1
2023,3,Interior,290485,Cabaceiras do Paraguaçu,2023,7,HOMICIDIO DOLOSO,2
2024,3,Interior,290540,Cairu,2024,7,HOMICIDIO DOLOSO,1
2023,3,Interior,290540,Cairu,2023,7,HOMICIDIO DOLOSO,1
2023,3,Interior,290560,Camacan,2023,7,HOMICIDIO DOLOSO,2
2024,3,Interior,290560,Camacan,2024,7,HOMICIDIO DOLOSO,1
2024,2,RMS,290570,Camaçari,2024,7,HOMICIDIO DOLOSO,10
2023,2,RMS,290570,Camaçari,2023,7,HOMICIDIO DOLOSO,21
2023,3,Interior,290580,Camamu,2023,7,HOMICIDIO DOLOSO,2
2024,3,Interior,290580,Camamu,2024,7,HOMICIDIO DOLOSO,4
2024,3,Interior,290580,Camamu,2024,7,ROUBO COM RESULTADO MORTE - (LATROCINIO),1
2023,3,Interior,290590,Campo Alegre de Lourdes,2023,7,HOMICIDIO DOLOSO,2
2024,3,Interior,290600,Campo Formoso,2024,7,FEMINICIDIO,1
2023,3,Interior,290600,Campo Formoso,2023,7,HOMICIDIO DOLOSO,2
2024,3,Interior,290610,Canapolis,2024,7,HOMICIDIO DOLOSO,1
2024,3,Interior,290620,Canarana,2024,7,HOMICIDIO DOLOSO,1
2024,3,Interior,290630,Canavieiras,2024,7,HOMICIDIO DOLOSO,1
2023,3,Interior,290630,Canavieiras,2023,7,HOMICIDIO DOLOSO,3
2023,2,RMS,290650,Candeias,2023,7,HOMICIDIO DOLOSO,2
2024,2,RMS,290650,Candeias,2024,7,HOMICIDIO DOLOSO,5
2024,3,Interior,290680,Cansançao,2024,7,HOMICIDIO DOLOSO,3
2023,3,Interior,290682,Canudos,2023,7,HOMICIDIO DOLOSO,1
2024,3,Interior,290682,Canudos,2024,7,HOMICIDIO DOLOSO,1
2024,3,Interior,290687,Capim Grosso,2024,7,HOMICIDIO DOLOSO,1
2024,3,Interior,290710,Carinhanha,2024,7,HOMICIDIO DOLOSO,1
2023,3,Interior,290720,Casa Nova,2023,7,HOMICIDIO DOLOSO,6
2024,3,Interior,290720,Casa Nova,2024,7,HOMICIDIO DOLOSO,2
2023,3,Interior,290750,Catu,2023,7,HOMICIDIO DOLOSO,2
2024,3,Interior,290760,Central,2024,7,HOMICÍDIO DOLOSO COM INDÍCIO DE EXCLUDENTE DE ILICITUDE,1
2023,3,Interior,290780,Cicero Dantas,2023,7,FEMINICIDIO,1
2024,3,Interior,290780,Cicero Dantas,2024,7,HOMICIDIO DOLOSO,2
2023,3,Interior,290780,Cicero Dantas,2023,7,HOMICIDIO DOLOSO,1
2024,3,Interior,290820,Conceiçao da Feira,2024,7,HOMICIDIO DOLOSO,1
2024,3,Interior,290840,Conceiçao do Coite,2024,7,HOMICIDIO DOLOSO,2
2023,3,Interior,290850,Conceiçao do Jacuipe,2023,7,HOMICIDIO DOLOSO,1
2024,3,Interior,290860,Conde,2024,7,HOMICIDIO DOLOSO,1
2023,3,Interior,290890,Coraçao de Maria,2023,7,HOMICIDIO DOLOSO,1
2023,3,Interior,290930,Correntina,2023,7,HOMICIDIO DOLOSO,1
2023,3,Interior,290960,Crisopolis,2023,7,HOMICIDIO DOLOSO,1
2024,3,Interior,290980,Cruz das Almas,2024,7,HOMICIDIO DOLOSO,1
2024,3,Interior,291000,Dario Meira,2024,7,HOMICIDIO DOLOSO,1
2023,3,Interior,291000,Dario Meira,2023,7,HOMICIDIO DOLOSO,2
2023,2,RMS,291005,Dias D Avila,2023,7,HOMICIDIO DOLOSO,4
2024,2,RMS,291005,Dias D Avila,2024,7,HOMICIDIO DOLOSO,5
2023,3,Interior,291040,Encruzilhada,2023,7,HOMICIDIO DOLOSO,1
2024,3,Interior,291060,Esplanada,2024,7,ROUBO COM RESULTADO MORTE - (LATROCINIO),1
2023,3,Interior,291070,Euclides da Cunha,2023,7,HOMICIDIO DOLOSO,3
2024,3,Interior,291072,Eunapolis,2024,7,FEMINICIDIO,1
2023,3,Interior,291072,Eunapolis,2023,7,HOMICIDIO DOLOSO,4
2024,3,Interior,291072,Eunapolis,2024,7,HOMICIDIO DOLOSO,1
2023,3,Interior,291080,Feira de Santana,2023,7,HOMICIDIO DOLOSO,24
2023,3,Interior,291080,Feira de Santana,2023,7,ROUBO COM RESULTADO MORTE - (LATROCINIO),2
2024,3,Interior,291080,Feira de Santana,2024,7,HOMICIDIO DOLOSO,29
2023,3,Interior,291085,Filadelfia,2023,7,HOMICIDIO DOLOSO,1
2024,3,Interior,291090,Firmino Alves,2024,7,HOMICIDIO DOLOSO,1
2024,3,Interior,291100,Floresta Azul,2024,7,FEMINICIDIO,1
2023,3,Interior,291100,Floresta Azul,2023,7,HOMICIDIO DOLOSO,1
2024,3,Interior,291110,Formosa do Rio Preto,2024,7,HOMICIDIO DOLOSO,1
2024,3,Interior,291120,Gandu,2024,7,HOMICIDIO DOLOSO,1
2023,3,Interior,291120,Gandu,2023,7,HOMICIDIO DOLOSO,2
2023,3,Interior,291125,Gaviao,2023,7,HOMICIDIO DOLOSO,1
2023,3,Interior,291140,Gloria,2023,7,HOMICIDIO DOLOSO,1
2023,3,Interior,291170,Guanambi,2023,7,FEMINICIDIO,1
2024,3,Interior,291170,Guanambi,2024,7,HOMICIDIO DOLOSO,4
2023,3,Interior,291180,Guaratinga,2023,7,FEMINICIDIO,1
2024,3,Interior,291190,Iaçu,2024,7,HOMICIDIO DOLOSO,3
2024,3,Interior,291220,Ibicoara,2024,7,HOMICIDIO DOLOSO,2
2024,3,Interior,291230,Ibicui,2024,7,HOMICIDIO DOLOSO,2
2024,3,Interior,291290,Ibirataia,2024,7,HOMICIDIO DOLOSO,2
2023,3,Interior,291350,Iguai,2023,7,HOMICIDIO DOLOSO,3
2024,3,Interior,291360,Ilheus,2024,7,LESAO CORPORAL SEGUIDA DE MORTE,1
2024,3,Interior,291360,Ilheus,2024,7,HOMICIDIO DOLOSO,3
2023,3,Interior,291360,Ilheus,2023,7,FEMINICIDIO,1
2023,3,Interior,291360,Ilheus,2023,7,HOMICIDIO DOLOSO,6
2023,3,Interior,291370,Inhambupe,2023,7,HOMICIDIO DOLOSO,1
2024,3,Interior,291380,Ipecaeta,2024,7,HOMICIDIO DOLOSO,1
2023,3,Interior,291380,Ipecaeta,2023,7,ROUBO COM RESULTADO MORTE - (LATROCINIO),1
2023,3,Interior,291380,Ipecaeta,2023,7,HOMICIDIO DOLOSO,1
2023,3,Interior,291390,Ipiau,2023,7,HOMICIDIO DOLOSO,1
2023,3,Interior,291400,Ipira,2023,7,HOMICIDIO DOLOSO,1
2024,3,Interior,291430,Iramaia,2024,7,HOMICIDIO DOLOSO,1
2024,3,Interior,291465,Itabela,2024,7,HOMICIDIO DOLOSO,3
2023,3,Interior,291465,Itabela,2023,7,FEMINICIDIO,1
2024,3,Interior,291470,Itaberaba,2024,7,HOMICIDIO DOLOSO,1
2023,3,Interior,291480,Itabuna,2023,7,HOMICIDIO DOLOSO,2
2024,3,Interior,291480,Itabuna,2024,7,HOMICIDIO DOLOSO,1
2024,3,Interior,291490,Itacare,2024,7,HOMICIDIO DOLOSO,1
2024,3,Interior,291560,Itamaraju,2024,7,HOMICIDIO DOLOSO,1
2023,3,Interior,291560,Itamaraju,2023,7,HOMICIDIO DOLOSO,1
2023,3,Interior,291600,Itanhem,2023,7,HOMICIDIO DOLOSO,1
2023,3,Interior,291620,Itape,2023,7,HOMICIDIO DOLOSO,1
2023,3,Interior,291670,Itaquara,2023,7,HOMICIDIO DOLOSO,1
2024,3,Interior,291670,Itaquara,2024,7,HOMICIDIO DOLOSO,1
2024,3,Interior,291680,Itarantim,2024,7,HOMICIDIO DOLOSO,1
2024,3,Interior,291685,Itatim,2024,7,HOMICIDIO DOLOSO,1
2023,3,Interior,291700,Itiuba,2023,7,HOMICIDIO DOLOSO,1
2024,3,Interior,291700,Itiuba,2024,7,HOMICIDIO DOLOSO,1
2024,3,Interior,291750,Jacobina,2024,7,HOMICIDIO DOLOSO,1
2023,3,Interior,291750,Jacobina,2023,7,HOMICIDIO DOLOSO,2
2023,3,Interior,291780,Jaguaripe,2023,7,HOMICIDIO DOLOSO,1
2024,3,Interior,291800,Jequie,2024,7,HOMICIDIO DOLOSO,5
2023,3,Interior,291800,Jequie,2023,7,HOMICIDIO DOLOSO,2
2023,3,Interior,291810,Jeremoabo,2023,7,HOMICIDIO DOLOSO,3
2024,3,Interior,291810,Jeremoabo,2024,7,HOMICIDIO DOLOSO,2
2023,3,Interior,291820,Jiquiriça,2023,7,HOMICIDIO DOLOSO,1
2023,3,Interior,291835,Joao Dourado,2023,7,HOMICIDIO DOLOSO,1
2023,3,Interior,291840,Juazeiro,2023,7,HOMICIDIO DOLOSO,14
2024,3,Interior,291840,Juazeiro,2024,7,HOMICIDIO DOLOSO,7
2024,3,Interior,291840,Juazeiro,2024,7,FEMINICIDIO,2
2023,3,Interior,291840,Juazeiro,2023,7,FEMINICIDIO,1
2024,3,Interior,291840,Juazeiro,2024,7,ROUBO COM RESULTADO MORTE - (LATROCINIO),1
2023,3,Interior,291850,Jussara,2023,7,HOMICIDIO DOLOSO,1
2023,3,Interior,291880,Laje,2023,7,HOMICIDIO DOLOSO,1
2024,3,Interior,291880,Laje,2024,7,HOMICIDIO DOLOSO,1
2024,3,Interior,291890,Lajedao,2024,7,HOMICIDIO DOLOSO,1
2024,3,Interior,291910,Lamarao,2024,7,HOMICIDIO DOLOSO,1
2023,3,Interior,291915,Lapao,2023,7,HOMICIDIO DOLOSO,1
2023,2,RMS,291920,Lauro de Freitas,2023,7,HOMICIDIO DOLOSO,5
2024,2,RMS,291920,Lauro de Freitas,2024,7,HOMICIDIO DOLOSO,6
2024,2,RMS,291920,Lauro de Freitas,2024,7,ROUBO COM RESULTADO MORTE - (LATROCINIO),1
2023,3,Interior,291930,Lençois,2023,7,HOMICIDIO DOLOSO,4
2023,3,Interior,291950,Livramento de Nossa Senhora,2023,7,HOMICIDIO DOLOSO,1
2024,3,Interior,291955,Luis Eduardo Magalhaes,2024,7,HOMICIDIO DOLOSO,1
2023,2,RMS,291992,Madre de Deus,2023,7,HOMICIDIO DOLOSO,2
2024,3,Interior,292000,Maiquinique,2024,7,HOMICIDIO DOLOSO,2
2023,3,Interior,292000,Maiquinique,2023,7,HOMICIDIO DOLOSO,1
2023,3,Interior,292010,Mairi,2023,7,HOMICIDIO DOLOSO,1
2024,3,Interior,292060,Maragogipe,2024,7,LESAO CORPORAL SEGUIDA DE MORTE,1
2023,3,Interior,292060,Maragogipe,2023,7,HOMICIDIO DOLOSO,2
2024,3,Interior,292090,Mascote,2024,7,HOMICIDIO DOLOSO,1
2023,2,RMS,292100,Mata de Sao Joao,2023,7,HOMICIDIO DOLOSO,2
2024,2,RMS,292100,Mata de Sao Joao,2024,7,LESAO CORPORAL SEGUIDA DE MORTE,1
2024,3,Interior,292110,Medeiros Neto,2024,7,HOMICIDIO DOLOSO,1
2023,3,Interior,292110,Medeiros Neto,2023,7,HOMICIDIO DOLOSO,1
2024,3,Interior,292120,Miguel Calmon,2024,7,HOMICIDIO DOLOSO,1
2024,3,Interior,292150,Monte Santo,2024,7,HOMICIDIO DOLOSO,1
2023,3,Interior,292150,Monte Santo,2023,7,HOMICIDIO DOLOSO,1
2023,3,Interior,292170,Morro do Chapeu,2023,7,HOMICIDIO DOLOSO,1
2024,3,Interior,292190,Mucuge,2024,7,HOMICIDIO DOLOSO,1
2024,3,Interior,292200,Mucuri,2024,7,HOMICIDIO DOLOSO,1
2023,3,Interior,292200,Mucuri,2023,7,HOMICIDIO DOLOSO,1
2024,3,Interior,292210,Mundo Novo,2024,7,HOMICIDIO DOLOSO,1
2024,3,Interior,292240,Mutuipe,2024,7,HOMICIDIO DOLOSO,1
2024,3,Interior,292265,Nordestina,2024,7,HOMICIDIO DOLOSO,1
2023,3,Interior,292265,Nordestina,2023,7,HOMICIDIO DOLOSO,1
2023,3,Interior,292290,Nova Soure,2023,7,ROUBO COM RESULTADO MORTE - (LATROCINIO),1
2023,3,Interior,292300,Nova Viçosa,2023,7,HOMICIDIO DOLOSO,6
2024,3,Interior,292310,Olindina,2024,7,HOMICIDIO DOLOSO,1
2024,3,Interior,292320,Oliveira dos Brejinhos,2024,7,HOMICIDIO DOLOSO,1
2024,3,Interior,292340,Palmas de Monte Alto,2024,7,HOMICIDIO DOLOSO,1
2024,3,Interior,292390,Pau Brasil,2024,7,HOMICIDIO DOLOSO,1
2023,3,Interior,292390,Pau Brasil,2023,7,HOMICIDIO DOLOSO,1
2024,3,Interior,292400,Paulo Afonso,2024,7,HOMICIDIO DOLOSO,2
2024,3,Interior,292400,Paulo Afonso,2024,7,LESAO CORPORAL SEGUIDA DE MORTE,1
2023,3,Interior,292400,Paulo Afonso,2023,7,HOMICIDIO DOLOSO,6
2024,3,Interior,292420,Pedro Alexandre,2024,7,HOMICIDIO DOLOSO,2
2024,3,Interior,292440,Pilao Arcado,2024,7,HOMICIDIO DOLOSO,1
2023,3,Interior,292450,Pindai,2023,7,HOMICIDIO DOLOSO,1
2024,3,Interior,292460,Pindobaçu,2024,7,HOMICIDIO DOLOSO,2
2023,3,Interior,292460,Pindobaçu,2023,7,HOMICIDIO DOLOSO,1
2023,3,Interior,292467,Pirai do Norte,2023,7,HOMICIDIO DOLOSO,1
2024,3,Interior,292480,Piritiba,2024,7,HOMICIDIO DOLOSO,1
2024,3,Interior,292500,Planalto,2024,7,HOMICIDIO DOLOSO,1
2024,2,RMS,292520,Pojuca,2024,7,HOMICIDIO DOLOSO,1
2023,2,RMS,292520,Pojuca,2023,7,HOMICIDIO DOLOSO,1
2023,3,Interior,292525,Ponto Novo,2023,7,HOMICIDIO DOLOSO,3
2024,3,Interior,292530,Porto Seguro,2024,7,HOMICIDIO DOLOSO,5
2024,3,Interior,292530,Porto Seguro,2024,7,ROUBO COM RESULTADO MORTE - (LATROCINIO),1
2023,3,Interior,292530,Porto Seguro,2023,7,HOMICIDIO DOLOSO,6
2024,3,Interior,292550,Prado,2024,7,HOMICIDIO DOLOSO,4
2023,3,Interior,292575,Presidente Tancredo Neves,2023,7,HOMICIDIO DOLOSO,2
2023,3,Interior,292580,Queimadas,2023,7,HOMICIDIO DOLOSO,1
2024,3,Interior,292593,Quixabeira,2024,7,HOMICIDIO DOLOSO,2
2023,3,Interior,292595,Rafael Jambeiro,2023,7,HOMICIDIO DOLOSO,5
2024,3,Interior,292595,Rafael Jambeiro,2024,7,HOMICIDIO DOLOSO,1
2024,3,Interior,292600,Remanso,2024,7,HOMICIDIO DOLOSO,1
2023,3,Interior,292600,Remanso,2023,7,HOMICIDIO DOLOSO,1
2024,3,Interior,292620,Riachao das Neves,2024,7,HOMICIDIO DOLOSO,1
2023,3,Interior,292630,Riachao do Jacuipe,2023,7,HOMICIDIO DOLOSO,1
2024,3,Interior,292630,Riachao do Jacuipe,2024,7,HOMICIDIO DOLOSO,4
2023,3,Interior,292670,Rio de Contas,2023,7,HOMICIDIO DOLOSO,1
2023,3,Interior,292700,Rio Real,2023,7,HOMICIDIO DOLOSO,2
2024,3,Interior,292710,Rodelas,2024,7,HOMICIDIO DOLOSO,1
2023,3,Interior,292710,Rodelas,2023,7,HOMICIDIO DOLOSO,1
2023,1,Salvador,292740,Salvador,2023,7,ROUBO COM RESULTADO MORTE - (LATROCINIO),1
2024,1,Salvador,292740,Salvador,2024,7,HOMICIDIO DOLOSO,52
2024,1,Salvador,292740,Salvador,2024,7,LESAO CORPORAL SEGUIDA DE MORTE,3
2023,1,Salvador,292740,Salvador,2023,7,HOMICIDIO DOLOSO,85
2024,1,Salvador,292740,Salvador,2024,7,ROUBO COM RESULTADO MORTE - (LATROCINIO),1
2023,1,Salvador,292740,Salvador,2023,7,FEMINICIDIO,1
2023,1,Salvador,292740,Salvador,2023,7,LESAO CORPORAL SEGUIDA DE MORTE,2
2023,3,Interior,292770,Santa Cruz Cabralia,2023,7,LESAO CORPORAL SEGUIDA DE MORTE,1
2023,3,Interior,292770,Santa Cruz Cabralia,2023,7,HOMICIDIO DOLOSO,2
2024,3,Interior,292770,Santa Cruz Cabralia,2024,7,HOMICIDIO DOLOSO,2
2023,3,Interior,292790,Santa Ines,2023,7,HOMICIDIO DOLOSO,1
2024,3,Interior,292805,Santa Luzia,2024,7,HOMICIDIO DOLOSO,2
2023,3,Interior,292810,Santa Maria da Vitoria,2023,7,HOMICIDIO DOLOSO,6
2024,3,Interior,292820,Santana,2024,7,HOMICIDIO DOLOSO,1
2023,3,Interior,292860,Santo Amaro,2023,7,HOMICIDIO DOLOSO,2
2024,3,Interior,292860,Santo Amaro,2024,7,HOMICIDIO DOLOSO,6
2024,3,Interior,292870,Santo Antonio de Jesus,2024,7,HOMICIDIO DOLOSO,7
2023,3,Interior,292870,Santo Antonio de Jesus,2023,7,HOMICIDIO DOLOSO,2
2023,3,Interior,292880,Santo Estevao,2023,7,HOMICIDIO DOLOSO,1
2024,3,Interior,292880,Santo Estevao,2024,7,HOMICIDIO DOLOSO,2
2023,3,Interior,292890,Sao Desiderio,2023,7,FEMINICIDIO,1
2024,3,Interior,292900,Sao Felix,2024,7,HOMICIDIO DOLOSO,3
2023,2,RMS,292920,Sao Francisco do Conde,2023,7,HOMICIDIO DOLOSO,2
2023,3,Interior,292930,Sao Gonçalo dos Campos,2023,7,HOMICIDIO DOLOSO,1
2023,3,Interior,292937,Sao Jose do Jacuipe,2023,7,LESAO CORPORAL SEGUIDA DE MORTE,1
2024,2,RMS,292950,Sao Sebastiao do Passe,2024,7,HOMICIDIO DOLOSO,2
2023,3,Interior,292970,Satiro Dias,2023,7,HOMICIDIO DOLOSO,1
2023,3,Interior,293010,Senhor do Bonfim,2023,7,HOMICIDIO DOLOSO,1
2024,3,Interior,293010,Senhor do Bonfim,2024,7,HOMICIDIO DOLOSO,6
2024,3,Interior,293020,Sento Se,2024,7,HOMICIDIO DOLOSO,1
2024,3,Interior,293015,Serra do Ramalho,2024,7,HOMICIDIO DOLOSO,1
2024,3,Interior,293015,Serra do Ramalho,2024,7,FEMINICIDIO,1
2023,3,Interior,293050,Serrinha,2023,7,HOMICIDIO DOLOSO,2
2024,2,RMS,293070,Simões Filho,2024,7,HOMICIDIO DOLOSO,3
2023,2,RMS,293070,Simões Filho,2023,7,HOMICIDIO DOLOSO,3
2024,3,Interior,293076,Sitio do Quinto,2024,7,HOMICIDIO DOLOSO,1
2023,3,Interior,293076,Sitio do Quinto,2023,7,HOMICIDIO DOLOSO,1
2023,3,Interior,293077,Sobradinho,2023,7,HOMICIDIO DOLOSO,2
2024,3,Interior,293100,Tanhaçu,2024,7,FEMINICIDIO,1
2024,3,Interior,293120,Taperoa,2024,7,HOMICIDIO DOLOSO,1
2024,3,Interior,293135,Teixeira de Freitas,2024,7,HOMICIDIO DOLOSO,4
2023,3,Interior,293135,Teixeira de Freitas,2023,7,HOMICIDIO DOLOSO,2
2024,3,Interior,293150,Teofilandia,2024,7,HOMICIDIO DOLOSO,1
2023,3,Interior,293160,Teolandia,2023,7,HOMICIDIO DOLOSO,1
2023,3,Interior,293190,Tucano,2023,7,HOMICIDIO DOLOSO,1
2024,3,Interior,293230,Ubata,2024,7,HOMICIDIO DOLOSO,1
2023,3,Interior,293230,Ubata,2023,7,HOMICIDIO DOLOSO,3
2023,3,Interior,293245,Umburanas,2023,7,HOMICIDIO DOLOSO,2
2024,3,Interior,293250,Una,2024,7,HOMICIDIO DOLOSO,2
2024,3,Interior,293260,Urandi,2024,7,HOMICIDIO DOLOSO,1
2024,3,Interior,293280,Utinga,2024,7,HOMICIDIO DOLOSO,2
2023,3,Interior,293290,Valença,2023,7,HOMICIDIO DOLOSO,1
2024,3,Interior,293290,Valença,2024,7,HOMICIDIO DOLOSO,1
2023,3,Interior,293300,Valente,2023,7,HOMICIDIO DOLOSO,1
2024,3,Interior,293300,Valente,2024,7,HOMICIDIO DOLOSO,1
2024,3,Interior,293305,Varzea da Roça,2024,7,HOMICIDIO DOLOSO,1
2024,2,RMS,293320,Vera Cruz,2024,7,HOMICIDIO DOLOSO,3
2023,2,RMS,293320,Vera Cruz,2023,7,HOMICIDIO DOLOSO,1
2024,2,RMS,293320,Vera Cruz,2024,7,FEMINICIDIO,1
2024,3,Interior,293330,Vitoria da Conquista,2024,7,LESAO CORPORAL SEGUIDA DE MORTE,1
2023,3,Interior,293330,Vitoria da Conquista,2023,7,HOMICIDIO DOLOSO,8
2024,3,Interior,293330,Vitoria da Conquista,2024,7,HOMICIDIO DOLOSO,8
2023,3,Interior,293350,Wenceslau Guimaraes,2023,7,HOMICIDIO DOLOSO,1
2024,3,Interior,290020,Abare,2024,8,HOMICIDIO DOLOSO,1
2023,3,Interior,290030,Acajutiba,2023,8,HOMICIDIO DOLOSO,1
2024,3,Interior,290030,Acajutiba,2024,8,HOMICIDIO DOLOSO,1
2024,3,Interior,290040,Agua Fria,2024,8,HOMICIDIO DOLOSO,1
2023,3,Interior,290070,Alagoinhas,2023,8,HOMICIDIO DOLOSO,1
2024,3,Interior,290115,America Dourada,2024,8,HOMICIDIO DOLOSO,1
2023,3,Interior,290150,Anguera,2023,8,ROUBO COM RESULTADO MORTE - (LATROCINIO),1
2023,3,Interior,290160,Antas,2023,8,HOMICIDIO DOLOSO,3
2023,3,Interior,290210,Araci,2023,8,HOMICIDIO DOLOSO,1
2024,3,Interior,290210,Araci,2024,8,HOMICIDIO DOLOSO,2
2023,3,Interior,290240,Aurelino Leal,2023,8,HOMICIDIO DOLOSO,3
2024,3,Interior,290290,Barra do Choça,2024,8,HOMICIDIO DOLOSO,4
2023,3,Interior,290290,Barra do Choça,2023,8,HOMICIDIO DOLOSO,2
2024,3,Interior,290300,Barra do Mendes,2024,8,HOMICIDIO DOLOSO,1
2024,3,Interior,290310,Barra do Rocha,2024,8,HOMICIDIO DOLOSO,1
2023,3,Interior,290320,Barreiras,2023,8,HOMICIDIO DOLOSO,3
2024,3,Interior,290320,Barreiras,2024,8,HOMICIDIO DOLOSO,2
2023,3,Interior,290340,Belmonte,2023,8,HOMICIDIO DOLOSO,3
2024,3,Interior,290340,Belmonte,2024,8,HOMICIDIO DOLOSO,1
2024,3,Interior,290350,Belo Campo,2024,8,HOMICIDIO DOLOSO,1
2023,3,Interior,290360,Biritinga,2023,8,HOMICIDIO DOLOSO,1
2023,3,Interior,290370,Boa Nova,2023,8,HOMICIDIO DOLOSO,1
2024,3,Interior,290390,Bom Jesus da Lapa,2024,8,HOMICIDIO DOLOSO,2
2023,3,Interior,290390,Bom Jesus da Lapa,2023,8,FEMINICIDIO,1
2024,3,Interior,290405,Bonito,2024,8,HOMICIDIO DOLOSO,1
2024,3,Interior,290460,Brumado,2024,8,HOMICIDIO DOLOSO,1
2023,3,Interior,290460,Brumado,2023,8,HOMICIDIO DOLOSO,1
2023,3,Interior,290490,Cachoeira,2023,8,HOMICIDIO DOLOSO,1
2023,3,Interior,290520,Caetite,2023,8,HOMICIDIO DOLOSO,1
2024,3,Interior,290530,Cafarnaum,2024,8,HOMICIDIO DOLOSO,1
2023,3,Interior,290560,Camacan,2023,8,HOMICIDIO DOLOSO,1
2024,2,RMS,290570,Camaçari,2024,8,HOMICIDIO DOLOSO,12
2023,2,RMS,290570,Camaçari,2023,8,ROUBO COM RESULTADO MORTE - (LATROCINIO),1
2024,2,RMS,290570,Camaçari,2024,8,ROUBO COM RESULTADO MORTE - (LATROCINIO),1
2023,2,RMS,290570,Camaçari,2023,8,HOMICIDIO DOLOSO,26
2023,3,Interior,290580,Camamu,2023,8,HOMICIDIO DOLOSO,1
2024,3,Interior,290600,Campo Formoso,2024,8,HOMICIDIO DOLOSO,2
2023,3,Interior,290600,Campo Formoso,2023,8,HOMICIDIO DOLOSO,1
2023,3,Interior,290630,Canavieiras,2023,8,FEMINICIDIO,1
2023,3,Interior,290630,Canavieiras,2023,8,HOMICIDIO DOLOSO,1
2024,3,Interior,290640,Candeal,2024,8,HOMICIDIO DOLOSO,1
2023,3,Interior,290640,Candeal,2023,8,HOMICIDIO DOLOSO,1
2023,2,RMS,290650,Candeias,2023,8,HOMICIDIO DOLOSO,2
2024,2,RMS,290650,Candeias,2024,8,HOMICIDIO DOLOSO,2
